,Entity,Code,pop_density,gdp,total_pop,urban_pop,rural_pop,urban_pct,rural_pct,life_expectancy,median_age,pdi,idv,mas,uai,ltowvs,ivr,Date,cases,days_gt_100
3785,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,22-Feb-20,17.0,
3786,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,23-Feb-20,79.0,
3787,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,24-Feb-20,132.0,0.0
3788,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,25-Feb-20,229.0,1.0
3789,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,26-Feb-20,322.0,2.0
3790,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,27-Feb-20,400.0,3.0
3791,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,28-Feb-20,650.0,4.0
3792,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,29-Feb-20,888.0,5.0
3793,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,1-Mar-20,1128.0,6.0
3794,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,2-Mar-20,1689.0,7.0
3795,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,3-Mar-20,2036.0,8.0
3796,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,4-Mar-20,2502.0,9.0
3797,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,5-Mar-20,3089.0,10.0
3798,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,6-Mar-20,3858.0,11.0
3799,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,7-Mar-20,4636.0,12.0
3800,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,8-Mar-20,5883.0,13.0
3801,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,9-Mar-20,7375.0,14.0
3802,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,10-Mar-20,9172.0,15.0
3803,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,11-Mar-20,10149.0,16.0
3804,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,12-Mar-20,12462.0,17.0
3805,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,13-Mar-20,15113.0,18.0
3806,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,14-Mar-20,17660.0,19.0
3807,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,15-Mar-20,21157.0,20.0
3808,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,16-Mar-20,23980.0,21.0
3809,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,17-Mar-20,27980.0,22.0
3810,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,18-Mar-20,31506.0,23.0
3811,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,19-Mar-20,35713.0,24.0
3812,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,20-Mar-20,41035.0,25.0
3813,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,21-Mar-20,47021.0,26.0
3814,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,22-Mar-20,53578.0,27.0
3815,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,23-Mar-20,59138.0,28.0
3816,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,24-Mar-20,63927.0,29.0
3817,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,25-Mar-20,69176.0,30.0
3818,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,26-Mar-20,74386.0,31.0
3819,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,27-Mar-20,80539.0,32.0
3820,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,28-Mar-20,86498.0,33.0
3821,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,29-Mar-20,92472.0,34.0
3822,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,30-Mar-20,97689.0,35.0
3823,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,31-Mar-20,101739.0,36.0
3824,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,1-Apr-20,105792.0,37.0
3825,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,2-Apr-20,110574.0,38.0
3826,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,3-Apr-20,115242.0,39.0
3827,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,4-Apr-20,119827.0,40.0
3828,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,5-Apr-20,124632.0,41.0
3829,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,6-Apr-20,128948.0,42.0
3830,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,7-Apr-20,132547.0,43.0
3831,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,8-Apr-20,135586.0,44.0
3832,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,9-Apr-20,139422.0,45.0
3833,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,10-Apr-20,143626.0,46.0
3834,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,11-Apr-20,147577.0,47.0
3835,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,12-Apr-20,152271.0,48.0
3836,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,50,76,70,75,61,30,13-Apr-20,156363.0,49.0
3837,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,12-Mar-20,2.0,
3838,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,13-Mar-20,6.0,
3839,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,14-Mar-20,8.0,
3840,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,16-Mar-20,10.0,
3841,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,17-Mar-20,10.0,
3842,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,18-Mar-20,13.0,
3843,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,19-Mar-20,15.0,
3844,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,20-Mar-20,16.0,
3845,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,21-Mar-20,19.0,
3846,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,22-Mar-20,19.0,
3847,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,23-Mar-20,19.0,
3848,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,24-Mar-20,19.0,
3849,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,25-Mar-20,21.0,
3850,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,26-Mar-20,25.0,
3851,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,27-Mar-20,26.0,
3852,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,28-Mar-20,26.0,
3853,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,29-Mar-20,32.0,
3854,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,30-Mar-20,34.0,
3855,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,31-Mar-20,38.0,
3856,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,1-Apr-20,38.0,
3857,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,2-Apr-20,44.0,
3858,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,3-Apr-20,47.0,
3859,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,4-Apr-20,53.0,
3860,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,5-Apr-20,55.0,
3861,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,6-Apr-20,58.0,
3862,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,7-Apr-20,59.0,
3863,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,8-Apr-20,63.0,
3864,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,9-Apr-20,63.0,
3865,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,10-Apr-20,63.0,
3866,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,11-Apr-20,65.0,
3867,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,12-Apr-20,69.0,
3868,Jamaica,JAM,265.18319482917803,8095.26186704479,2871934.0,1574768,1297166,54.833,45.167,75.836,29.4,45,39,68,13,#NULL!,#NULL!,13-Apr-20,72.0,
3869,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,31-Dec-19,0.0,
3870,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,1-Jan-20,0.0,
3871,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,2-Jan-20,0.0,
3872,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,3-Jan-20,0.0,
3873,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,4-Jan-20,0.0,
3874,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,5-Jan-20,0.0,
3875,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,6-Jan-20,0.0,
3876,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,7-Jan-20,0.0,
3877,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,8-Jan-20,0.0,
3878,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,9-Jan-20,0.0,
3879,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,10-Jan-20,0.0,
3880,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,11-Jan-20,0.0,
3881,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,12-Jan-20,0.0,
3882,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,13-Jan-20,0.0,
3883,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,14-Jan-20,0.0,
3884,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,15-Jan-20,1.0,
3885,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,16-Jan-20,1.0,
3886,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,17-Jan-20,1.0,
3887,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,18-Jan-20,1.0,
3888,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,19-Jan-20,1.0,
3889,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,20-Jan-20,1.0,
3890,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,21-Jan-20,1.0,
3891,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,22-Jan-20,1.0,
3892,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,23-Jan-20,1.0,
3893,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,24-Jan-20,2.0,
3894,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,25-Jan-20,2.0,
3895,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,26-Jan-20,3.0,
3896,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,27-Jan-20,3.0,
3897,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,28-Jan-20,4.0,
3898,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,29-Jan-20,7.0,
3899,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,30-Jan-20,11.0,
3900,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,31-Jan-20,14.0,
3901,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,1-Feb-20,15.0,
3902,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,2-Feb-20,19.0,
3903,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,3-Feb-20,20.0,
3904,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,4-Feb-20,20.0,
3905,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,5-Feb-20,25.0,
3906,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,6-Feb-20,25.0,
3907,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,7-Feb-20,25.0,
3908,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,8-Feb-20,25.0,
3909,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,9-Feb-20,25.0,
3910,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,10-Feb-20,25.0,
3911,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,11-Feb-20,25.0,
3912,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,12-Feb-20,25.0,
3913,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,13-Feb-20,29.0,
3914,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,14-Feb-20,30.0,
3915,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,15-Feb-20,38.0,
3916,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,16-Feb-20,52.0,
3917,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,17-Feb-20,59.0,
3918,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,18-Feb-20,59.0,
3919,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,19-Feb-20,66.0,
3920,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,20-Feb-20,84.0,
3921,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,21-Feb-20,93.0,
3922,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,22-Feb-20,105.0,0.0
3923,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,23-Feb-20,132.0,1.0
3924,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,24-Feb-20,144.0,2.0
3925,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,25-Feb-20,144.0,3.0
3926,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,26-Feb-20,164.0,4.0
3927,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,27-Feb-20,186.0,5.0
3928,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,28-Feb-20,210.0,6.0
3929,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,29-Feb-20,230.0,7.0
3930,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,1-Mar-20,239.0,8.0
3931,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,2-Mar-20,254.0,9.0
3932,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,3-Mar-20,254.0,10.0
3933,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,4-Mar-20,268.0,11.0
3934,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,5-Mar-20,317.0,12.0
3935,Japan,JPN,348.751920122888,37882.980624441,127974958.0,116182717,10958283,91.381,8.619000400000001,83.79390243902441,46.299999,54,46,95,92,88,42,6-Mar-20,349.0,13.0
